delta;alpha;epsilon;k;time;logSize;variants;approximated;fitness;deviations;approximationMode;resources
0.05;0.9;0.01;0.2;6;52;20;1;-1.0;{};NONALIGNING_KNOWN;{}
0.05;0.9;0.01;0.2;7;52;24;4;-1.0;{};NONALIGNING_KNOWN;{}
0.05;0.9;0.01;0.2;7;52;23;2;-1.0;{};NONALIGNING_KNOWN;{}
0.05;0.9;0.01;0.2;8;52;26;3;-1.0;{};NONALIGNING_KNOWN;{}
0.05;0.9;0.01;0.2;7;52;18;1;-1.0;{};NONALIGNING_KNOWN;{}
0.05;0.9;0.01;0.2;7;52;24;2;-1.0;{};NONALIGNING_KNOWN;{}
0.05;0.9;0.01;0.2;7;52;25;4;-1.0;{};NONALIGNING_KNOWN;{}
0.05;0.9;0.01;0.2;7;52;23;3;-1.0;{};NONALIGNING_KNOWN;{}
0.05;0.9;0.01;0.2;6;52;19;2;-1.0;{};NONALIGNING_KNOWN;{}
0.1;0.99;0.01;0.2;45;60;17;3;-1.0;{};NONALIGNING_KNOWN;{}
0.1;0.99;0.01;0.2;7;60;20;3;-1.0;{};NONALIGNING_KNOWN;{}
0.1;0.99;0.01;0.2;7;60;20;2;-1.0;{};NONALIGNING_KNOWN;{}
0.1;0.99;0.01;0.2;7;60;22;2;-1.0;{};NONALIGNING_KNOWN;{}
0.1;0.99;0.01;0.2;7;60;25;4;-1.0;{};NONALIGNING_KNOWN;{}
0.1;0.99;0.01;0.2;8;60;23;3;-1.0;{};NONALIGNING_KNOWN;{}
0.1;0.99;0.01;0.2;8;60;25;3;-1.0;{};NONALIGNING_KNOWN;{}
0.1;0.99;0.01;0.2;9;60;23;2;-1.0;{};NONALIGNING_KNOWN;{}
0.1;0.99;0.01;0.2;8;60;24;3;-1.0;{};NONALIGNING_KNOWN;{}
0.1;0.99;0.01;0.2;7;60;23;4;-1.0;{};NONALIGNING_KNOWN;{}
0.1;0.95;0.01;0.2;6;35;16;1;-1.0;{};NONALIGNING_KNOWN;{}
0.1;0.95;0.01;0.2;6;35;21;3;-1.0;{};NONALIGNING_KNOWN;{}
0.1;0.95;0.01;0.2;5;35;18;0;-1.0;{};NONALIGNING_KNOWN;{}
0.1;0.95;0.01;0.2;7;35;23;1;-1.0;{};NONALIGNING_KNOWN;{}
0.1;0.95;0.01;0.2;9;35;25;1;-1.0;{};NONALIGNING_KNOWN;{}
0.1;0.95;0.01;0.2;7;35;22;2;-1.0;{};NONALIGNING_KNOWN;{}
0.1;0.95;0.01;0.2;6;35;18;1;-1.0;{};NONALIGNING_KNOWN;{}
0.1;0.95;0.01;0.2;6;35;17;0;-1.0;{};NONALIGNING_KNOWN;{}
0.1;0.95;0.01;0.2;6;35;20;1;-1.0;{};NONALIGNING_KNOWN;{}
0.1;0.95;0.01;0.2;5;35;13;0;-1.0;{};NONALIGNING_KNOWN;{}
0.1;0.9;0.01;0.2;6;25;17;2;-1.0;{};NONALIGNING_KNOWN;{}
0.1;0.9;0.01;0.2;6;25;14;3;-1.0;{};NONALIGNING_KNOWN;{}
0.1;0.9;0.01;0.2;6;25;22;3;-1.0;{};NONALIGNING_KNOWN;{}
0.1;0.9;0.01;0.2;6;25;19;2;-1.0;{};NONALIGNING_KNOWN;{}
0.1;0.9;0.01;0.2;6;25;21;1;-1.0;{};NONALIGNING_KNOWN;{}
0.1;0.9;0.01;0.2;5;25;17;1;-1.0;{};NONALIGNING_KNOWN;{}
0.1;0.9;0.01;0.2;5;25;16;0;-1.0;{};NONALIGNING_KNOWN;{}
0.1;0.9;0.01;0.2;5;25;15;0;-1.0;{};NONALIGNING_KNOWN;{}
0.1;0.9;0.01;0.2;5;25;15;1;-1.0;{};NONALIGNING_KNOWN;{}
0.1;0.9;0.01;0.2;6;25;22;9;-1.0;{};NONALIGNING_KNOWN;{}
0.01;0.99;0.05;0.2;215;1570;52;22;-1.0;{Add penalty+complete=0.90625, Insert Date Appeal to Prefecture+complete=0.03125, Insert Fine Notification+complete=0.03125, Appeal to Judge+complete=0.03125};NONALIGNING_KNOWN;{}
0.01;0.99;0.05;0.2;402;1256;58;25;-1.0;{Add penalty+complete=0.8936170212765957, Insert Fine Notification+complete=0.06382978723404255, Notify Result Appeal to Offender+complete=0.0425531914893617};NONALIGNING_KNOWN;{}
0.01;0.99;0.05;0.2;348;1011;41;12;-1.0;{Add penalty+complete=0.9565217391304348, Insert Fine Notification+complete=0.043478260869565216};NONALIGNING_KNOWN;{}
0.01;0.99;0.05;0.2;343;1426;67;33;-1.0;{Add penalty+complete=0.9166666666666666, Send Appeal to Prefecture+complete=0.05555555555555555, Insert Fine Notification+complete=0.027777777777777776};NONALIGNING_KNOWN;{}
0.01;0.99;0.05;0.2;86;844;56;21;-1.0;{Add penalty+complete=0.9655172413793104, Insert Fine Notification+complete=0.034482758620689655};NONALIGNING_KNOWN;{}
0.01;0.99;0.05;0.2;255;888;49;13;-1.0;{Add penalty+complete=0.9310344827586207, Notify Result Appeal to Offender+complete=0.034482758620689655, Receive Result Appeal from Prefecture+complete=0.034482758620689655};NONALIGNING_KNOWN;{}
0.01;0.99;0.05;0.2;30;657;43;15;-1.0;{};NONALIGNING_KNOWN;{}
0.01;0.99;0.05;0.2;417;1539;61;19;-1.0;{Add penalty+complete=0.9285714285714286, Insert Fine Notification+complete=0.07142857142857142};NONALIGNING_KNOWN;{}
0.01;0.99;0.05;0.2;205;1028;58;24;-1.0;{Add penalty+complete=1.0};NONALIGNING_KNOWN;{}
0.01;0.99;0.05;0.2;211;1595;51;22;-1.0;{Add penalty+complete=0.7878787878787878, Send Appeal to Prefecture+complete=0.13636363636363635, Insert Fine Notification+complete=0.045454545454545456, Insert Date Appeal to Prefecture+complete=0.030303030303030304};NONALIGNING_KNOWN;{}
0.01;0.99;0.1;0.2;140;1009;42;17;-1.0;{Add penalty+complete=0.9473684210526315, Insert Date Appeal to Prefecture+complete=0.05263157894736842};NONALIGNING_KNOWN;{}
0.01;0.99;0.1;0.2;30;657;39;19;-1.0;{};NONALIGNING_KNOWN;{}
0.01;0.99;0.1;0.2;195;985;48;13;-1.0;{Add penalty+complete=0.9512195121951219, Insert Fine Notification+complete=0.04878048780487805};NONALIGNING_KNOWN;{}
0.01;0.99;0.1;0.2;208;790;61;24;-1.0;{Add penalty+complete=0.9302325581395349, Send Appeal to Prefecture+complete=0.046511627906976744, Insert Fine Notification+complete=0.023255813953488372};NONALIGNING_KNOWN;{}
0.01;0.99;0.1;0.2;88;844;58;16;-1.0;{Add penalty+complete=0.9666666666666667, Insert Fine Notification+complete=0.03333333333333333};NONALIGNING_KNOWN;{}
0.01;0.99;0.1;0.2;147;809;46;17;-1.0;{Add penalty+complete=0.9459459459459459, Notify Result Appeal to Offender+complete=0.02702702702702703, Receive Result Appeal from Prefecture+complete=0.02702702702702703};NONALIGNING_KNOWN;{}
0.01;0.99;0.1;0.2;30;657;36;13;-1.0;{};NONALIGNING_KNOWN;{}
0.01;0.99;0.1;0.2;198;1298;56;18;-1.0;{Add penalty+complete=0.918918918918919, Insert Fine Notification+complete=0.08108108108108109};NONALIGNING_KNOWN;{}
0.01;0.99;0.1;0.2;158;771;56;21;-1.0;{Add penalty+complete=1.0};NONALIGNING_KNOWN;{}
0.01;0.99;0.1;0.2;194;1027;47;21;-1.0;{Add penalty+complete=0.82, Send Appeal to Prefecture+complete=0.1, Insert Date Appeal to Prefecture+complete=0.04, Insert Fine Notification+complete=0.04};NONALIGNING_KNOWN;{}
0.05;0.99;0.1;0.2;53;127;21;4;-1.0;{};NONALIGNING_KNOWN;{}
0.05;0.99;0.1;0.2;9;127;23;7;-1.0;{};NONALIGNING_KNOWN;{}
0.05;0.99;0.1;0.2;172;385;40;18;-1.0;{Add penalty+complete=0.8888888888888888, Insert Fine Notification+complete=0.1111111111111111};NONALIGNING_KNOWN;{}
0.05;0.99;0.1;0.2;212;234;34;11;-1.0;{Add penalty+complete=1.0};NONALIGNING_KNOWN;{}
0.05;0.99;0.1;0.2;11;127;29;3;-1.0;{};NONALIGNING_KNOWN;{}
0.05;0.99;0.1;0.2;11;127;26;4;-1.0;{};NONALIGNING_KNOWN;{}
0.05;0.99;0.1;0.2;12;127;30;6;-1.0;{};NONALIGNING_KNOWN;{}
0.05;0.99;0.1;0.2;11;127;25;1;-1.0;{};NONALIGNING_KNOWN;{}
0.05;0.99;0.1;0.2;255;242;34;10;-1.0;{Add penalty+complete=1.0};NONALIGNING_KNOWN;{}
0.05;0.99;0.1;0.2;11;127;27;8;-1.0;{};NONALIGNING_KNOWN;{}
0.1;0.99;0.1;0.2;6;60;18;2;-1.0;{};NONALIGNING_KNOWN;{}
0.1;0.99;0.1;0.2;7;60;19;3;-1.0;{};NONALIGNING_KNOWN;{}
0.1;0.99;0.1;0.2;7;60;22;5;-1.0;{};NONALIGNING_KNOWN;{}
0.1;0.99;0.1;0.2;52;60;22;1;-1.0;{};NONALIGNING_KNOWN;{}
0.1;0.99;0.1;0.2;9;60;25;3;-1.0;{};NONALIGNING_KNOWN;{}
0.1;0.99;0.1;0.2;8;60;24;5;-1.0;{};NONALIGNING_KNOWN;{}
0.1;0.99;0.1;0.2;9;60;24;3;-1.0;{};NONALIGNING_KNOWN;{}
0.1;0.99;0.1;0.2;8;60;22;2;-1.0;{};NONALIGNING_KNOWN;{}
0.1;0.99;0.1;0.2;8;60;28;5;-1.0;{};NONALIGNING_KNOWN;{}
0.1;0.99;0.1;0.2;7;60;19;1;-1.0;{};NONALIGNING_KNOWN;{}
0.01;0.95;0.1;0.2;180;971;46;16;-1.0;{Add penalty+complete=0.8888888888888888, Insert Date Appeal to Prefecture+complete=0.07407407407407407, Insert Fine Notification+complete=0.037037037037037035};NONALIGNING_KNOWN;{}
0.01;0.95;0.1;0.2;18;381;34;16;-1.0;{};NONALIGNING_KNOWN;{}
0.01;0.95;0.1;0.2;240;970;41;14;-1.0;{Add penalty+complete=0.875, Send Appeal to Prefecture+complete=0.1, Insert Fine Notification+complete=0.025};NONALIGNING_KNOWN;{}
0.01;0.95;0.1;0.2;276;894;54;20;-1.0;{Add penalty+complete=0.9166666666666666, Send Appeal to Prefecture+complete=0.05555555555555555, Insert Fine Notification+complete=0.027777777777777776};NONALIGNING_KNOWN;{}
0.01;0.95;0.1;0.2;91;598;51;13;-1.0;{Add penalty+complete=0.8235294117647058, Insert Fine Notification+complete=0.17647058823529413};NONALIGNING_KNOWN;{}
0.01;0.95;0.1;0.2;139;606;46;12;-1.0;{Add penalty+complete=0.9583333333333334, Send Appeal to Prefecture+complete=0.041666666666666664};NONALIGNING_KNOWN;{}
0.01;0.95;0.1;0.2;21;381;31;4;-1.0;{};NONALIGNING_KNOWN;{}
0.01;0.95;0.1;0.2;21;381;38;5;-1.0;{};NONALIGNING_KNOWN;{}
0.01;0.95;0.1;0.2;198;575;45;17;-1.0;{Add penalty+complete=1.0};NONALIGNING_KNOWN;{}
0.01;0.95;0.1;0.2;184;828;45;18;-1.0;{Add penalty+complete=0.896551724137931, Send Appeal to Prefecture+complete=0.06896551724137931, Insert Fine Notification+complete=0.034482758620689655};NONALIGNING_KNOWN;{}
0.01;0.9;0.1;0.2;253;741;44;16;-1.0;{Add penalty+complete=0.84, Insert Date Appeal to Prefecture+complete=0.08, Insert Fine Notification+complete=0.08};NONALIGNING_KNOWN;{}
0.01;0.9;0.1;0.2;15;268;37;17;-1.0;{};NONALIGNING_KNOWN;{}
0.01;0.9;0.1;0.2;218;683;45;19;-1.0;{Add penalty+complete=0.8636363636363636, Insert Fine Notification+complete=0.045454545454545456, Notify Result Appeal to Offender+complete=0.045454545454545456, Receive Result Appeal from Prefecture+complete=0.045454545454545456};NONALIGNING_KNOWN;{}
0.01;0.9;0.1;0.2;269;705;49;20;-1.0;{Add penalty+complete=0.9310344827586207, Send Appeal to Prefecture+complete=0.06896551724137931};NONALIGNING_KNOWN;{}
0.01;0.9;0.1;0.2;72;483;42;6;-1.0;{Add penalty+complete=0.9411764705882353, Insert Fine Notification+complete=0.058823529411764705};NONALIGNING_KNOWN;{}
0.01;0.9;0.1;0.2;191;544;42;14;-1.0;{Add penalty+complete=1.0};NONALIGNING_KNOWN;{}
0.01;0.9;0.1;0.2;16;268;31;7;-1.0;{};NONALIGNING_KNOWN;{}
0.01;0.9;0.1;0.2;17;268;34;6;-1.0;{};NONALIGNING_KNOWN;{}
0.01;0.9;0.1;0.2;145;463;41;13;-1.0;{Add penalty+complete=1.0};NONALIGNING_KNOWN;{}
0.01;0.9;0.1;0.2;15;268;33;14;-1.0;{};NONALIGNING_KNOWN;{}
0.01;0.99;0.01;0.3;30;657;42;26;-1.0;{};NONALIGNING_KNOWN;{}
0.01;0.99;0.01;0.3;29;657;46;29;-1.0;{};NONALIGNING_KNOWN;{}
0.01;0.99;0.01;0.3;304;1329;50;30;-1.0;{Insert Fine Notification+complete=1.0};NONALIGNING_KNOWN;{}
0.01;0.99;0.01;0.3;82;657;48;32;-1.0;{};NONALIGNING_KNOWN;{}
0.01;0.99;0.01;0.3;88;1012;55;36;-1.0;{Insert Fine Notification+complete=0.7777777777777778, Add penalty+complete=0.2222222222222222};NONALIGNING_KNOWN;{}
0.01;0.99;0.01;0.3;30;657;35;20;-1.0;{};NONALIGNING_KNOWN;{}
0.01;0.99;0.01;0.3;76;657;43;22;-1.0;{};NONALIGNING_KNOWN;{}
0.01;0.99;0.01;0.3;29;657;40;22;-1.0;{};NONALIGNING_KNOWN;{}
0.01;0.99;0.01;0.3;28;657;40;24;-1.0;{};NONALIGNING_KNOWN;{}
0.01;0.99;0.01;0.3;27;657;34;16;-1.0;{};NONALIGNING_KNOWN;{}
0.01;0.95;0.01;0.3;18;381;31;13;-1.0;{};NONALIGNING_KNOWN;{}
0.01;0.95;0.01;0.3;19;381;27;13;-1.0;{};NONALIGNING_KNOWN;{}
0.01;0.95;0.01;0.3;19;381;36;22;-1.0;{Insert Fine Notification+complete=1.0};NONALIGNING_KNOWN;{}
0.01;0.95;0.01;0.3;19;381;42;23;-1.0;{};NONALIGNING_KNOWN;{}
0.01;0.95;0.01;0.3;734;1785;61;33;-1.0;{Insert Fine Notification+complete=0.8695652173913043, Add penalty+complete=0.13043478260869565};NONALIGNING_KNOWN;{}
0.01;0.95;0.01;0.3;18;381;33;17;-1.0;{};NONALIGNING_KNOWN;{}
0.01;0.95;0.01;0.3;21;381;34;11;-1.0;{};NONALIGNING_KNOWN;{}
0.01;0.95;0.01;0.3;19;381;40;18;-1.0;{};NONALIGNING_KNOWN;{}
0.01;0.95;0.01;0.3;20;381;46;28;-1.0;{};NONALIGNING_KNOWN;{}
0.01;0.95;0.01;0.3;19;381;31;13;-1.0;{};NONALIGNING_KNOWN;{}
0.01;0.9;0.01;0.3;14;268;32;13;-1.0;{};NONALIGNING_KNOWN;{}
0.01;0.9;0.01;0.3;15;268;32;8;-1.0;{};NONALIGNING_KNOWN;{}
0.01;0.9;0.01;0.3;67;268;30;12;-1.0;{};NONALIGNING_KNOWN;{}
0.01;0.9;0.01;0.3;16;268;38;17;-1.0;{};NONALIGNING_KNOWN;{}
0.01;0.9;0.01;0.3;71;486;50;25;-1.0;{Insert Fine Notification+complete=0.75, Add penalty+complete=0.25};NONALIGNING_KNOWN;{}
0.01;0.9;0.01;0.3;15;268;35;17;-1.0;{};NONALIGNING_KNOWN;{}
0.01;0.9;0.01;0.3;18;268;38;15;-1.0;{};NONALIGNING_KNOWN;{}
0.01;0.9;0.01;0.3;16;268;28;5;-1.0;{};NONALIGNING_KNOWN;{}
0.01;0.9;0.01;0.3;17;268;40;28;-1.0;{};NONALIGNING_KNOWN;{}
0.01;0.9;0.01;0.3;15;268;34;18;-1.0;{};NONALIGNING_KNOWN;{}
0.05;0.99;0.01;0.3;56;127;19;3;-1.0;{};NONALIGNING_KNOWN;{}
0.05;0.99;0.01;0.3;10;127;26;9;-1.0;{};NONALIGNING_KNOWN;{}
0.05;0.99;0.01;0.3;9;127;24;7;-1.0;{};NONALIGNING_KNOWN;{}
0.05;0.99;0.01;0.3;11;127;30;13;-1.0;{};NONALIGNING_KNOWN;{}
0.05;0.99;0.01;0.3;10;127;24;7;-1.0;{};NONALIGNING_KNOWN;{}
0.05;0.99;0.01;0.3;10;127;25;5;-1.0;{};NONALIGNING_KNOWN;{}
0.05;0.99;0.01;0.3;63;127;28;5;-1.0;{};NONALIGNING_KNOWN;{}
0.05;0.99;0.01;0.3;10;127;24;5;-1.0;{};NONALIGNING_KNOWN;{}
0.05;0.99;0.01;0.3;10;127;28;11;-1.0;{};NONALIGNING_KNOWN;{}
0.05;0.99;0.01;0.3;10;127;25;7;-1.0;{};NONALIGNING_KNOWN;{}
0.05;0.95;0.01;0.3;8;73;20;8;-1.0;{};NONALIGNING_KNOWN;{}
0.05;0.95;0.01;0.3;7;73;20;3;-1.0;{};NONALIGNING_KNOWN;{}
0.05;0.95;0.01;0.3;8;73;18;3;-1.0;{};NONALIGNING_KNOWN;{}
0.05;0.95;0.01;0.3;7;73;28;8;-1.0;{};NONALIGNING_KNOWN;{}
0.05;0.95;0.01;0.3;9;73;28;7;-1.0;{};NONALIGNING_KNOWN;{}
0.05;0.95;0.01;0.3;55;73;20;2;-1.0;{};NONALIGNING_KNOWN;{}
0.05;0.95;0.01;0.3;8;73;26;5;-1.0;{};NONALIGNING_KNOWN;{}
0.05;0.95;0.01;0.3;8;73;21;4;-1.0;{};NONALIGNING_KNOWN;{}
0.05;0.95;0.01;0.3;8;73;25;6;-1.0;{};NONALIGNING_KNOWN;{}
0.05;0.95;0.01;0.3;7;73;23;5;-1.0;{};NONALIGNING_KNOWN;{}
0.05;0.9;0.01;0.3;6;52;17;0;-1.0;{};NONALIGNING_KNOWN;{}
0.05;0.9;0.01;0.3;6;52;19;1;-1.0;{};NONALIGNING_KNOWN;{}
0.05;0.9;0.01;0.3;57;52;21;2;-1.0;{};NONALIGNING_KNOWN;{}
0.05;0.9;0.01;0.3;6;52;20;4;-1.0;{};NONALIGNING_KNOWN;{}
0.05;0.9;0.01;0.3;10;52;25;6;-1.0;{};NONALIGNING_KNOWN;{}
0.05;0.9;0.01;0.3;7;52;18;1;-1.0;{};NONALIGNING_KNOWN;{}
0.05;0.9;0.01;0.3;8;52;28;8;-1.0;{};NONALIGNING_KNOWN;{}
0.05;0.9;0.01;0.3;6;52;22;3;-1.0;{};NONALIGNING_KNOWN;{}
0.05;0.9;0.01;0.3;7;52;25;6;-1.0;{};NONALIGNING_KNOWN;{}
0.05;0.9;0.01;0.3;6;52;19;1;-1.0;{};NONALIGNING_KNOWN;{}
0.1;0.99;0.01;0.3;6;60;16;2;-1.0;{};NONALIGNING_KNOWN;{}
0.1;0.99;0.01;0.3;7;60;19;1;-1.0;{};NONALIGNING_KNOWN;{}
0.1;0.99;0.01;0.3;7;60;18;3;-1.0;{};NONALIGNING_KNOWN;{}
0.1;0.99;0.01;0.3;52;60;25;5;-1.0;{};NONALIGNING_KNOWN;{}
0.1;0.99;0.01;0.3;8;60;27;8;-1.0;{};NONALIGNING_KNOWN;{}
0.1;0.99;0.01;0.3;59;60;22;3;-1.0;{};NONALIGNING_KNOWN;{}
0.1;0.99;0.01;0.3;9;60;25;4;-1.0;{};NONALIGNING_KNOWN;{}
0.1;0.99;0.01;0.3;7;60;21;2;-1.0;{};NONALIGNING_KNOWN;{}
0.1;0.99;0.01;0.3;8;60;23;9;-1.0;{};NONALIGNING_KNOWN;{}
0.1;0.99;0.01;0.3;7;60;23;4;-1.0;{};NONALIGNING_KNOWN;{}
0.1;0.95;0.01;0.3;6;35;16;0;-1.0;{};NONALIGNING_KNOWN;{}
0.1;0.95;0.01;0.3;5;35;16;2;-1.0;{};NONALIGNING_KNOWN;{}
0.1;0.95;0.01;0.3;6;35;19;3;-1.0;{};NONALIGNING_KNOWN;{}
0.1;0.95;0.01;0.3;6;35;22;2;-1.0;{};NONALIGNING_KNOWN;{}
0.1;0.95;0.01;0.3;6;35;22;2;-1.0;{};NONALIGNING_KNOWN;{}
0.1;0.95;0.01;0.3;6;35;20;4;-1.0;{};NONALIGNING_KNOWN;{}
0.1;0.95;0.01;0.3;7;35;24;5;-1.0;{};NONALIGNING_KNOWN;{}
0.1;0.95;0.01;0.3;6;35;19;2;-1.0;{};NONALIGNING_KNOWN;{}
0.1;0.95;0.01;0.3;52;35;20;1;-1.0;{};NONALIGNING_KNOWN;{}
0.1;0.95;0.01;0.3;7;35;22;3;-1.0;{};NONALIGNING_KNOWN;{}
0.1;0.9;0.01;0.3;6;25;17;4;-1.0;{};NONALIGNING_KNOWN;{}
0.1;0.9;0.01;0.3;5;25;19;2;-1.0;{};NONALIGNING_KNOWN;{}
0.1;0.9;0.01;0.3;5;25;17;1;-1.0;{};NONALIGNING_KNOWN;{}
0.1;0.9;0.01;0.3;5;25;17;1;-1.0;{};NONALIGNING_KNOWN;{}
0.1;0.9;0.01;0.3;6;25;18;3;-1.0;{};NONALIGNING_KNOWN;{}
0.1;0.9;0.01;0.3;6;25;20;1;-1.0;{};NONALIGNING_KNOWN;{}
0.1;0.9;0.01;0.3;51;25;17;2;-1.0;{};NONALIGNING_KNOWN;{}
0.1;0.9;0.01;0.3;5;25;21;1;-1.0;{};NONALIGNING_KNOWN;{}
0.1;0.9;0.01;0.3;6;25;20;1;-1.0;{};NONALIGNING_KNOWN;{}
0.1;0.9;0.01;0.3;6;25;18;3;-1.0;{};NONALIGNING_KNOWN;{}
0.01;0.99;0.05;0.3;29;657;36;21;-1.0;{};NONALIGNING_KNOWN;{}
0.01;0.99;0.05;0.3;30;657;38;19;-1.0;{};NONALIGNING_KNOWN;{}
0.01;0.99;0.05;0.3;277;1336;49;34;-1.0;{Insert Fine Notification+complete=1.0};NONALIGNING_KNOWN;{}
0.01;0.99;0.05;0.3;29;657;47;30;-1.0;{};NONALIGNING_KNOWN;{}
0.01;0.99;0.05;0.3;93;856;63;36;-1.0;{Insert Fine Notification+complete=0.8333333333333334, Add penalty+complete=0.16666666666666666};NONALIGNING_KNOWN;{}
0.01;0.99;0.05;0.3;151;1495;47;34;-1.0;{Add penalty+complete=1.0};NONALIGNING_KNOWN;{}
0.01;0.99;0.05;0.3;28;657;42;14;-1.0;{};NONALIGNING_KNOWN;{}
0.01;0.99;0.05;0.3;28;657;45;23;-1.0;{Add penalty+complete=1.0};NONALIGNING_KNOWN;{}
0.01;0.99;0.05;0.3;28;657;38;27;-1.0;{};NONALIGNING_KNOWN;{}
0.01;0.99;0.05;0.3;76;657;35;16;-1.0;{};NONALIGNING_KNOWN;{}
0.01;0.99;0.1;0.3;28;657;36;18;-1.0;{};NONALIGNING_KNOWN;{}
0.01;0.99;0.1;0.3;30;657;36;20;-1.0;{};NONALIGNING_KNOWN;{}
0.01;0.99;0.1;0.3;151;1321;47;29;-1.0;{Insert Fine Notification+complete=0.875, Add penalty+complete=0.125};NONALIGNING_KNOWN;{}
0.01;0.99;0.1;0.3;28;657;46;27;-1.0;{};NONALIGNING_KNOWN;{}
0.01;0.99;0.1;0.3;146;856;59;36;-1.0;{Insert Fine Notification+complete=0.875, Add penalty+complete=0.125};NONALIGNING_KNOWN;{}
0.01;0.99;0.1;0.3;83;805;49;30;-1.0;{Add penalty+complete=1.0};NONALIGNING_KNOWN;{}
0.01;0.99;0.1;0.3;31;657;42;16;-1.0;{};NONALIGNING_KNOWN;{}
0.01;0.99;0.1;0.3;29;657;44;28;-1.0;{};NONALIGNING_KNOWN;{}
0.01;0.99;0.1;0.3;28;657;41;23;-1.0;{};NONALIGNING_KNOWN;{}
0.01;0.99;0.1;0.3;28;657;35;19;-1.0;{};NONALIGNING_KNOWN;{}
0.05;0.99;0.1;0.3;10;127;20;1;-1.0;{};NONALIGNING_KNOWN;{}
0.05;0.99;0.1;0.3;9;127;25;11;-1.0;{};NONALIGNING_KNOWN;{}
0.05;0.99;0.1;0.3;10;127;24;5;-1.0;{};NONALIGNING_KNOWN;{}
0.05;0.99;0.1;0.3;10;127;28;9;-1.0;{};NONALIGNING_KNOWN;{}
0.05;0.99;0.1;0.3;12;127;29;6;-1.0;{};NONALIGNING_KNOWN;{}
0.05;0.99;0.1;0.3;9;127;24;4;-1.0;{};NONALIGNING_KNOWN;{}
0.05;0.99;0.1;0.3;12;127;27;6;-1.0;{};NONALIGNING_KNOWN;{}
0.05;0.99;0.1;0.3;11;127;28;9;-1.0;{};NONALIGNING_KNOWN;{}
0.05;0.99;0.1;0.3;10;127;32;15;-1.0;{};NONALIGNING_KNOWN;{}
0.05;0.99;0.1;0.3;9;127;27;11;-1.0;{};NONALIGNING_KNOWN;{}
0.1;0.99;0.1;0.3;7;60;17;2;-1.0;{};NONALIGNING_KNOWN;{}
0.1;0.99;0.1;0.3;8;60;23;4;-1.0;{};NONALIGNING_KNOWN;{}
0.1;0.99;0.1;0.3;8;60;19;7;-1.0;{};NONALIGNING_KNOWN;{}
0.1;0.99;0.1;0.3;7;60;28;10;-1.0;{};NONALIGNING_KNOWN;{}
0.1;0.99;0.1;0.3;9;60;29;8;-1.0;{};NONALIGNING_KNOWN;{}
0.1;0.99;0.1;0.3;7;60;21;2;-1.0;{};NONALIGNING_KNOWN;{}
0.1;0.99;0.1;0.3;8;60;25;4;-1.0;{};NONALIGNING_KNOWN;{}
0.1;0.99;0.1;0.3;8;60;23;5;-1.0;{};NONALIGNING_KNOWN;{}
0.1;0.99;0.1;0.3;8;60;25;9;-1.0;{};NONALIGNING_KNOWN;{}
0.1;0.99;0.1;0.3;7;60;21;3;-1.0;{};NONALIGNING_KNOWN;{}
0.01;0.95;0.1;0.3;18;381;30;15;-1.0;{};NONALIGNING_KNOWN;{}
0.01;0.95;0.1;0.3;21;381;28;17;-1.0;{};NONALIGNING_KNOWN;{}
0.01;0.95;0.1;0.3;21;381;36;18;-1.0;{};NONALIGNING_KNOWN;{}
0.01;0.95;0.1;0.3;62;381;42;23;-1.0;{};NONALIGNING_KNOWN;{}
0.01;0.95;0.1;0.3;85;648;47;26;-1.0;{Insert Fine Notification+complete=1.0};NONALIGNING_KNOWN;{}
0.01;0.95;0.1;0.3;18;381;35;17;-1.0;{};NONALIGNING_KNOWN;{}
0.01;0.95;0.1;0.3;21;381;33;6;-1.0;{};NONALIGNING_KNOWN;{}
0.01;0.95;0.1;0.3;20;381;37;15;-1.0;{};NONALIGNING_KNOWN;{}
0.01;0.95;0.1;0.3;64;381;39;22;-1.0;{};NONALIGNING_KNOWN;{}
0.01;0.95;0.1;0.3;19;381;31;12;-1.0;{};NONALIGNING_KNOWN;{}
0.01;0.9;0.1;0.3;14;268;34;13;-1.0;{};NONALIGNING_KNOWN;{}
0.01;0.9;0.1;0.3;16;268;32;15;-1.0;{};NONALIGNING_KNOWN;{}
0.01;0.9;0.1;0.3;15;268;31;13;-1.0;{};NONALIGNING_KNOWN;{}
0.01;0.9;0.1;0.3;60;268;38;17;-1.0;{};NONALIGNING_KNOWN;{}
0.01;0.9;0.1;0.3;16;268;35;14;-1.0;{};NONALIGNING_KNOWN;{}
0.01;0.9;0.1;0.3;14;268;33;13;-1.0;{};NONALIGNING_KNOWN;{}
0.01;0.9;0.1;0.3;17;268;34;13;-1.0;{};NONALIGNING_KNOWN;{}
0.01;0.9;0.1;0.3;18;268;34;10;-1.0;{};NONALIGNING_KNOWN;{}
0.01;0.9;0.1;0.3;17;268;35;16;-1.0;{};NONALIGNING_KNOWN;{}
0.01;0.9;0.1;0.3;17;268;26;13;-1.0;{};NONALIGNING_KNOWN;{}
