delta;alpha;epsilon;k;time;logSize;variants;approximated;fitness;deviations;approximationMode;resources
0.1;0.99;0.1;0.1;288;62;68;0;0.8236544114950676;{};NONALIGNING_KNOWN;{}
0.1;0.99;0.1;0.1;356;62;72;0;0.8585690625857157;{};NONALIGNING_KNOWN;{}
0.1;0.99;0.1;0.1;335;61;68;0;0.821320615679977;{};NONALIGNING_KNOWN;{}
0.1;0.99;0.1;0.1;826;61;69;0;0.8010508517937974;{};NONALIGNING_KNOWN;{}
0.01;0.95;0.1;0.1;5845;383;367;0;0.8100095580008837;{};NONALIGNING_KNOWN;{}
0.01;0.95;0.1;0.1;7098;382;360;0;0.8154605279825182;{};NONALIGNING_KNOWN;{}
0.01;0.95;0.1;0.1;11394;382;362;0;0.8166036500488145;{};NONALIGNING_KNOWN;{}
0.01;0.95;0.1;0.1;10912;382;359;0;0.8129315017034398;{};NONALIGNING_KNOWN;{}
0.01;0.95;0.1;0.1;5575;382;359;0;0.8121875150529905;{};NONALIGNING_KNOWN;{}
0.01;0.95;0.1;0.1;7086;382;360;0;0.8093840303131391;{};NONALIGNING_KNOWN;{}
0.01;0.95;0.1;0.1;10312;382;361;0;0.8147965051326158;{};NONALIGNING_KNOWN;{}
0.01;0.95;0.1;0.1;7496;382;369;0;0.8273439671106493;{};NONALIGNING_KNOWN;{}
0.01;0.95;0.1;0.1;4787;382;360;0;0.8135151713967047;{};NONALIGNING_KNOWN;{}
0.01;0.95;0.1;0.1;6953;382;366;0;0.8096750626197424;{};NONALIGNING_KNOWN;{}
0.01;0.9;0.1;0.1;3338;269;262;0;0.8136954607704343;{};NONALIGNING_KNOWN;{}
0.01;0.9;0.1;0.1;3879;269;261;0;0.8131254925756565;{};NONALIGNING_KNOWN;{}
0.01;0.9;0.1;0.1;4519;270;266;0;0.8187132610720363;{};NONALIGNING_KNOWN;{}
0.01;0.9;0.1;0.1;6233;270;260;0;0.8121584288517156;{};NONALIGNING_KNOWN;{}
0.01;0.9;0.1;0.1;3696;269;257;0;0.8164546650269024;{};NONALIGNING_KNOWN;{}
0.01;0.9;0.1;0.1;3893;270;262;0;0.8073937450722115;{};NONALIGNING_KNOWN;{}
0.01;0.9;0.1;0.1;5978;269;262;0;0.821682439563047;{};NONALIGNING_KNOWN;{}
0.01;0.9;0.1;0.1;4758;269;267;0;0.8294872140086055;{};NONALIGNING_KNOWN;{}
0.01;0.9;0.1;0.1;2757;269;256;0;0.8107847423479758;{};NONALIGNING_KNOWN;{}
0.01;0.9;0.1;0.1;4370;269;265;0;0.8098587496575085;{};NONALIGNING_KNOWN;{}
