delta;alpha;epsilon;k;time;logSize;variants;approximated;approxThenCalc;fitness;deviations;approximationMode;resources
0.05;0.95;0.01;0.3;17;74;17;0;5;-1.0;{Receive Result Appeal from Prefecture=0.022727272727272728, Add penalty=0.09090909090909091, DUMMY=0.8863636363636364};NONALIGNING_ALL;{}
0.05;0.95;0.01;0.3;16;72;15;0;4;-1.0;{Receive Result Appeal from Prefecture=0.02, Add penalty=0.08, DUMMY=0.9};NONALIGNING_ALL;{}
0.05;0.95;0.01;0.3;17;75;19;0;6;-1.0;{Add penalty=0.02127659574468085, DUMMY=0.9787234042553191};NONALIGNING_ALL;{}
0.05;0.95;0.01;0.3;16;73;14;0;1;-1.0;{Add penalty=0.04081632653061224, DUMMY=0.9591836734693877};NONALIGNING_ALL;{}
0.05;0.95;0.01;0.3;16;73;18;0;7;-1.0;{Insert Date Appeal to Prefecture=0.018867924528301886, Send Appeal to Prefecture=0.018867924528301886, Add penalty=0.03773584905660377, DUMMY=0.9245283018867925};NONALIGNING_ALL;{}
0.05;0.9;0.01;0.3;13;52;14;0;3;-1.0;{Add penalty=0.05405405405405406, DUMMY=0.9459459459459459};NONALIGNING_ALL;{}
0.05;0.9;0.01;0.3;13;53;14;0;3;-1.0;{Add penalty=0.03571428571428571, DUMMY=0.9642857142857143};NONALIGNING_ALL;{}
0.05;0.9;0.01;0.3;67;54;15;0;5;-1.0;{DUMMY=1.0};NONALIGNING_ALL;{}
0.05;0.9;0.01;0.3;13;53;16;0;7;-1.0;{Add penalty=0.037037037037037035, DUMMY=0.9629629629629629};NONALIGNING_ALL;{}
0.05;0.9;0.01;0.3;13;52;18;0;7;-1.0;{Add penalty=0.03125, DUMMY=0.96875};NONALIGNING_ALL;{}
0.05;0.9;0.01;0.3;14;53;16;0;6;-1.0;{Receive Result Appeal from Prefecture=0.03225806451612903, Add penalty=0.0967741935483871, DUMMY=0.8709677419354839};NONALIGNING_ALL;{}
0.05;0.9;0.01;0.3;13;52;16;0;4;-1.0;{Receive Result Appeal from Prefecture=0.029411764705882353, Add penalty=0.08823529411764706, DUMMY=0.8823529411764706};NONALIGNING_ALL;{}
0.05;0.9;0.01;0.3;15;51;17;0;5;-1.0;{Add penalty=0.029411764705882353, DUMMY=0.9705882352941176};NONALIGNING_ALL;{}
0.05;0.9;0.01;0.3;13;52;14;0;1;-1.0;{Add penalty=0.058823529411764705, DUMMY=0.9411764705882353};NONALIGNING_ALL;{}
0.05;0.9;0.01;0.3;13;54;15;0;4;-1.0;{Insert Date Appeal to Prefecture=0.024390243902439025, Send Appeal to Prefecture=0.024390243902439025, Add penalty=0.04878048780487805, DUMMY=0.9024390243902439};NONALIGNING_ALL;{}
0.1;0.99;0.01;0.3;15;60;15;0;4;-1.0;{Add penalty=0.047619047619047616, DUMMY=0.9523809523809523};NONALIGNING_ALL;{}
0.1;0.99;0.01;0.3;15;62;16;0;5;-1.0;{Add penalty=0.03125, DUMMY=0.96875};NONALIGNING_ALL;{}
0.1;0.99;0.01;0.3;108;60;14;0;5;-1.0;{DUMMY=1.0};NONALIGNING_ALL;{}
0.1;0.99;0.01;0.3;14;60;18;0;8;-1.0;{Add penalty=0.06451612903225806, DUMMY=0.9354838709677419};NONALIGNING_ALL;{}
0.1;0.99;0.01;0.3;15;63;16;0;6;-1.0;{Add penalty=0.025, DUMMY=0.975};NONALIGNING_ALL;{}
0.1;0.99;0.01;0.3;15;60;17;0;6;-1.0;{Receive Result Appeal from Prefecture=0.027777777777777776, Add penalty=0.08333333333333333, DUMMY=0.8888888888888888};NONALIGNING_ALL;{}
0.1;0.99;0.01;0.3;14;60;17;0;4;-1.0;{Receive Result Appeal from Prefecture=0.025, Add penalty=0.075, DUMMY=0.9};NONALIGNING_ALL;{}
0.1;0.99;0.01;0.3;15;61;16;0;4;-1.0;{Add penalty=0.025, DUMMY=0.975};NONALIGNING_ALL;{}
0.1;0.99;0.01;0.3;15;59;16;0;2;-1.0;{Add penalty=0.05128205128205128, DUMMY=0.9487179487179487};NONALIGNING_ALL;{}
0.1;0.99;0.01;0.3;14;61;16;0;6;-1.0;{Insert Date Appeal to Prefecture=0.021739130434782608, Send Appeal to Prefecture=0.021739130434782608, Add penalty=0.043478260869565216, DUMMY=0.9130434782608695};NONALIGNING_ALL;{}
0.1;0.95;0.01;0.3;63;36;14;0;2;-1.0;{Add penalty=0.06451612903225806, DUMMY=0.9354838709677419};NONALIGNING_ALL;{}
0.1;0.95;0.01;0.3;10;34;11;0;2;-1.0;{Add penalty=0.05555555555555555, DUMMY=0.9444444444444444};NONALIGNING_ALL;{}
0.1;0.95;0.01;0.3;11;38;14;0;2;-1.0;{DUMMY=1.0};NONALIGNING_ALL;{}
0.1;0.95;0.01;0.3;62;35;15;0;5;-1.0;{DUMMY=1.0};NONALIGNING_ALL;{}
0.1;0.95;0.01;0.3;10;36;15;0;4;-1.0;{DUMMY=1.0};NONALIGNING_ALL;{}
0.1;0.95;0.01;0.3;10;34;13;0;2;-1.0;{Receive Result Appeal from Prefecture=0.043478260869565216, Add penalty=0.08695652173913043, DUMMY=0.8695652173913043};NONALIGNING_ALL;{}
0.1;0.95;0.01;0.3;11;36;15;0;2;-1.0;{Add penalty=0.041666666666666664, DUMMY=0.9583333333333334};NONALIGNING_ALL;{}
0.1;0.95;0.01;0.3;10;35;14;0;1;-1.0;{DUMMY=1.0};NONALIGNING_ALL;{}
0.1;0.95;0.01;0.3;10;35;15;0;1;-1.0;{Add penalty=0.047619047619047616, DUMMY=0.9523809523809523};NONALIGNING_ALL;{}
0.1;0.95;0.01;0.3;11;37;15;0;3;-1.0;{Add penalty=0.08, DUMMY=0.92};NONALIGNING_ALL;{}
0.1;0.9;0.01;0.3;8;25;11;0;1;-1.0;{Add penalty=0.09523809523809523, DUMMY=0.9047619047619048};NONALIGNING_ALL;{}
0.1;0.9;0.01;0.3;59;25;12;0;2;-1.0;{DUMMY=1.0};NONALIGNING_ALL;{}
0.1;0.9;0.01;0.3;8;25;11;0;1;-1.0;{DUMMY=1.0};NONALIGNING_ALL;{}
0.1;0.9;0.01;0.3;9;28;16;0;6;-1.0;{DUMMY=1.0};NONALIGNING_ALL;{}
0.1;0.9;0.01;0.3;8;27;14;0;3;-1.0;{DUMMY=1.0};NONALIGNING_ALL;{}
0.1;0.9;0.01;0.3;8;26;12;0;2;-1.0;{Receive Result Appeal from Prefecture=0.058823529411764705, Add penalty=0.11764705882352941, DUMMY=0.8235294117647058};NONALIGNING_ALL;{}
0.1;0.9;0.01;0.3;8;27;12;0;2;-1.0;{Add penalty=0.05555555555555555, DUMMY=0.9444444444444444};NONALIGNING_ALL;{}
0.1;0.9;0.01;0.3;9;28;16;0;2;-1.0;{DUMMY=1.0};NONALIGNING_ALL;{}
0.1;0.9;0.01;0.3;9;26;15;0;1;-1.0;{Add penalty=0.07142857142857142, DUMMY=0.9285714285714286};NONALIGNING_ALL;{}
0.1;0.9;0.01;0.3;72;30;15;0;3;-1.0;{DUMMY=1.0};NONALIGNING_ALL;{}
0.01;0.99;0.05;0.3;114;656;23;9;2;-1.0;{Payment=0.02262443438914027, Insert Date Appeal to Prefecture=0.004524886877828055, Receive Result Appeal from Prefecture=0.013574660633484163, Notify Result Appeal to Offender=0.013574660633484163, Appeal to Judge=0.006787330316742082, Add penalty=0.04072398190045249, DUMMY=0.8936651583710408, Insert Fine Notification=0.0022624434389140274, Send for Credit Collection=0.0022624434389140274};NONALIGNING_ALL;{}
0.01;0.99;0.05;0.3;114;657;28;11;6;-1.0;{Payment=0.0967032967032967, Insert Date Appeal to Prefecture=0.006593406593406593, Receive Result Appeal from Prefecture=0.002197802197802198, Notify Result Appeal to Offender=0.002197802197802198, Send Appeal to Prefecture=0.002197802197802198, Add penalty=0.03076923076923077, DUMMY=0.8527472527472527, Send for Credit Collection=0.002197802197802198, Send Fine=0.004395604395604396};NONALIGNING_ALL;{}
0.01;0.99;0.05;0.3;113;657;30;14;4;-1.0;{Payment=0.07326732673267326, Insert Date Appeal to Prefecture=0.03564356435643564, Receive Result Appeal from Prefecture=0.0039603960396039604, Send Appeal to Prefecture=0.031683168316831684, Appeal to Judge=0.0039603960396039604, Add penalty=0.011881188118811881, DUMMY=0.803960396039604, Send for Credit Collection=0.033663366336633666, Insert Fine Notification=0.0019801980198019802};NONALIGNING_ALL;{}
0.01;0.99;0.05;0.3;110;657;25;7;6;-1.0;{Payment=0.026634382566585957, Insert Date Appeal to Prefecture=0.014527845036319613, Receive Result Appeal from Prefecture=0.002421307506053269, Notify Result Appeal to Offender=0.002421307506053269, Appeal to Judge=0.002421307506053269, Add penalty=0.029055690072639227, DUMMY=0.9200968523002422, Send for Credit Collection=0.002421307506053269};NONALIGNING_ALL;{}
0.01;0.99;0.05;0.3;113;657;29;11;7;-1.0;{Payment=0.053830227743271224, Insert Date Appeal to Prefecture=0.035196687370600416, Send Appeal to Prefecture=0.035196687370600416, Appeal to Judge=0.008281573498964804, Add penalty=0.016563146997929608, DUMMY=0.8074534161490683, Send for Credit Collection=0.035196687370600416, Insert Fine Notification=0.004140786749482402, Send Fine=0.004140786749482402};NONALIGNING_ALL;{}
0.01;0.99;0.05;0.3;111;659;26;12;4;-1.0;{Payment=0.03282275711159737, Insert Date Appeal to Prefecture=0.010940919037199124, Receive Result Appeal from Prefecture=0.0087527352297593, Send Appeal to Prefecture=0.006564551422319475, Notify Result Appeal to Offender=0.00437636761487965, Appeal to Judge=0.006564551422319475, Add penalty=0.04814004376367615, DUMMY=0.8555798687089715, Send Fine=0.0262582056892779};NONALIGNING_ALL;{}
0.01;0.99;0.05;0.3;112;657;28;11;3;-1.0;{Payment=0.0819327731092437, Insert Date Appeal to Prefecture=0.01050420168067227, Receive Result Appeal from Prefecture=0.008403361344537815, Send Appeal to Prefecture=0.01050420168067227, Notify Result Appeal to Offender=0.0021008403361344537, Appeal to Judge=0.0021008403361344537, Add penalty=0.031512605042016806, DUMMY=0.8340336134453782, Send Fine=0.018907563025210083};NONALIGNING_ALL;{}
0.01;0.99;0.05;0.3;110;656;32;12;5;-1.0;{Payment=0.05, Insert Date Appeal to Prefecture=0.02608695652173913, Receive Result Appeal from Prefecture=0.008695652173913044, Notify Result Appeal to Offender=0.008695652173913044, Send Appeal to Prefecture=0.006521739130434782, Appeal to Judge=0.006521739130434782, Add penalty=0.02826086956521739, DUMMY=0.8586956521739131, Send for Credit Collection=0.002173913043478261, Send Fine=0.004347826086956522};NONALIGNING_ALL;{}
0.01;0.99;0.05;0.3;112;657;26;10;3;-1.0;{Payment=0.04772727272727273, Receive Result Appeal from Prefecture=0.004545454545454545, Notify Result Appeal to Offender=0.004545454545454545, Send Appeal to Prefecture=0.0022727272727272726, Appeal to Judge=0.004545454545454545, Add penalty=0.025, DUMMY=0.9090909090909091, Send for Credit Collection=0.0022727272727272726};NONALIGNING_ALL;{}
0.01;0.99;0.05;0.3;110;656;28;12;4;-1.0;{Payment=0.09362549800796813, Insert Date Appeal to Prefecture=0.01593625498007968, Receive Result Appeal from Prefecture=0.00398406374501992, Send Appeal to Prefecture=0.00199203187250996, Notify Result Appeal to Offender=0.00199203187250996, Appeal to Judge=0.00199203187250996, Add penalty=0.045816733067729085, DUMMY=0.8266932270916335, Send for Credit Collection=0.00199203187250996, Send Fine=0.00597609561752988};NONALIGNING_ALL;{}
0.01;0.99;0.1;0.3;112;636;22;9;1;-1.0;{Payment=0.019522776572668113, Insert Date Appeal to Prefecture=0.004338394793926247, Receive Result Appeal from Prefecture=0.013015184381778741, Notify Result Appeal to Offender=0.013015184381778741, Appeal to Judge=0.006507592190889371, Add penalty=0.039045553145336226, DUMMY=0.8568329718004338, Insert Fine Notification=0.0021691973969631237, Send for Credit Collection=0.0021691973969631237, Send Fine=0.04338394793926247};NONALIGNING_ALL;{}
0.01;0.99;0.1;0.3;112;657;29;14;3;-1.0;{Payment=0.09791666666666667, Insert Date Appeal to Prefecture=0.00625, Receive Result Appeal from Prefecture=0.004166666666666667, Notify Result Appeal to Offender=0.004166666666666667, Send Appeal to Prefecture=0.0020833333333333333, Add penalty=0.041666666666666664, DUMMY=0.8083333333333333, Send for Credit Collection=0.0020833333333333333, Send Fine=0.03333333333333333};NONALIGNING_ALL;{}
0.01;0.99;0.1;0.3;113;657;30;15;2;-1.0;{Payment=0.07088122605363985, Insert Date Appeal to Prefecture=0.03639846743295019, Receive Result Appeal from Prefecture=0.009578544061302681, Notify Result Appeal to Offender=0.005747126436781609, Send Appeal to Prefecture=0.03639846743295019, Appeal to Judge=0.0019157088122605363, DUMMY=0.7816091954022989, Send for Credit Collection=0.03065134099616858, Insert Fine Notification=0.0019157088122605363, Send Fine=0.02490421455938697};NONALIGNING_ALL;{}
0.01;0.99;0.1;0.3;171;658;24;7;7;-1.0;{Payment=0.024213075060532687, Insert Date Appeal to Prefecture=0.014527845036319613, Receive Result Appeal from Prefecture=0.002421307506053269, Notify Result Appeal to Offender=0.002421307506053269, Appeal to Judge=0.002421307506053269, Add penalty=0.029055690072639227, DUMMY=0.9225181598062954, Send for Credit Collection=0.002421307506053269};NONALIGNING_ALL;{}
0.01;0.99;0.1;0.3;111;657;29;14;3;-1.0;{Payment=0.07228915662650602, Insert Date Appeal to Prefecture=0.03413654618473896, Send Appeal to Prefecture=0.04216867469879518, Appeal to Judge=0.010040160642570281, Add penalty=0.01606425702811245, DUMMY=0.7791164658634538, Send for Credit Collection=0.03815261044176707, Insert Fine Notification=0.004016064257028112, Send Fine=0.004016064257028112};NONALIGNING_ALL;{}
0.01;0.99;0.1;0.3;165;655;27;14;1;-1.0;{Payment=0.09278350515463918, Insert Date Appeal to Prefecture=0.010309278350515464, Receive Result Appeal from Prefecture=0.008247422680412371, Send Appeal to Prefecture=0.006185567010309278, Notify Result Appeal to Offender=0.004123711340206186, Appeal to Judge=0.006185567010309278, Add penalty=0.04536082474226804, DUMMY=0.8020618556701031, Send Fine=0.024742268041237112};NONALIGNING_ALL;{}
0.01;0.99;0.1;0.3;109;656;26;13;1;-1.0;{Payment=0.10590631364562118, Insert Date Appeal to Prefecture=0.010183299389002037, Receive Result Appeal from Prefecture=0.008146639511201629, Send Appeal to Prefecture=0.006109979633401222, Notify Result Appeal to Offender=0.002036659877800407, Appeal to Judge=0.002036659877800407, Add penalty=0.034623217922606926, DUMMY=0.8085539714867617, Send Fine=0.02240325865580448};NONALIGNING_ALL;{}
0.01;0.99;0.1;0.3;113;657;31;14;3;-1.0;{Payment=0.06776180698151951, Insert Date Appeal to Prefecture=0.024640657084188913, Receive Result Appeal from Prefecture=0.008213552361396304, Notify Result Appeal to Offender=0.008213552361396304, Send Appeal to Prefecture=0.006160164271047228, Appeal to Judge=0.006160164271047228, Add penalty=0.026694045174537988, DUMMY=0.811088295687885, Send for Credit Collection=0.002053388090349076, Send Fine=0.039014373716632446};NONALIGNING_ALL;{}
0.01;0.99;0.1;0.3;110;656;24;12;0;-1.0;{Payment=0.08492569002123142, Insert Date Appeal to Prefecture=0.016985138004246284, Receive Result Appeal from Prefecture=0.004246284501061571, Notify Result Appeal to Offender=0.004246284501061571, Send Appeal to Prefecture=0.0021231422505307855, Appeal to Judge=0.004246284501061571, Add penalty=0.03184713375796178, DUMMY=0.8492569002123143, Send for Credit Collection=0.0021231422505307855};NONALIGNING_ALL;{}
0.01;0.99;0.1;0.3;111;657;27;14;2;-1.0;{Payment=0.16404886561954624, Insert Date Appeal to Prefecture=0.02268760907504363, Receive Result Appeal from Prefecture=0.010471204188481676, Send Appeal to Prefecture=0.006980802792321117, Notify Result Appeal to Offender=0.008726003490401396, Appeal to Judge=0.0017452006980802793, Add penalty=0.031413612565445025, DUMMY=0.7225130890052356, Send Fine=0.031413612565445025};NONALIGNING_ALL;{}
0.01;0.99;0.01;0.1;111;626;22;4;0;-1.0;{Payment=0.002421307506053269, Add penalty=0.04116222760290557, DUMMY=0.9539951573849879, Insert Fine Notification=0.002421307506053269};NONALIGNING_KNOWN;{}
0.01;0.99;0.01;0.1;113;657;28;6;0;-1.0;{Payment=0.012315270935960592, Add penalty=0.03201970443349754, DUMMY=0.9532019704433498, Insert Fine Notification=0.0024630541871921183};NONALIGNING_KNOWN;{}
0.01;0.99;0.01;0.1;110;608;28;9;0;-1.0;{Add penalty=0.040632054176072234, DUMMY=0.9571106094808126, Insert Fine Notification=0.002257336343115124};NONALIGNING_KNOWN;{}
0.01;0.99;0.01;0.1;112;657;23;4;0;-1.0;{Add penalty=0.02313624678663239, DUMMY=0.9768637532133676};NONALIGNING_KNOWN;{}
0.01;0.99;0.01;0.1;110;614;30;7;0;-1.0;{Appeal to Judge=0.004629629629629629, Add penalty=0.05092592592592592, DUMMY=0.9398148148148148, Insert Fine Notification=0.004629629629629629};NONALIGNING_KNOWN;{}
0.01;0.99;0.01;0.1;111;656;28;5;2;-1.0;{Insert Date Appeal to Prefecture=0.002421307506053269, Receive Result Appeal from Prefecture=0.004842615012106538, Send Appeal to Prefecture=0.007263922518159807, Add penalty=0.043583535108958835, DUMMY=0.9418886198547215};NONALIGNING_KNOWN;{}
0.01;0.99;0.01;0.1;114;657;25;5;2;-1.0;{Payment=0.01650943396226415, Receive Result Appeal from Prefecture=0.007075471698113208, Appeal to Judge=0.0023584905660377358, Add penalty=0.03773584905660377, DUMMY=0.9363207547169812};NONALIGNING_KNOWN;{}
0.01;0.99;0.01;0.1;184;656;30;7;0;-1.0;{Send Appeal to Prefecture=0.004878048780487805, Appeal to Judge=0.007317073170731708, Add penalty=0.026829268292682926, DUMMY=0.9609756097560975};NONALIGNING_KNOWN;{}
0.01;0.99;0.01;0.1;112;658;26;7;0;-1.0;{Send Appeal to Prefecture=0.0024330900243309003, Add penalty=0.0267639902676399, DUMMY=0.9708029197080292};NONALIGNING_KNOWN;{}
0.01;0.99;0.01;0.1;161;657;27;6;0;-1.0;{Insert Date Appeal to Prefecture=0.004618937644341801, Receive Result Appeal from Prefecture=0.0023094688221709007, Send Appeal to Prefecture=0.0023094688221709007, Add penalty=0.03464203233256351, DUMMY=0.9561200923787528};NONALIGNING_KNOWN;{}
0.01;0.95;0.01;0.1;66;381;19;3;0;-1.0;{Add penalty=0.03643724696356275, DUMMY=0.9595141700404858, Insert Fine Notification=0.004048582995951417};NONALIGNING_KNOWN;{}
0.01;0.95;0.01;0.1;67;381;25;5;0;-1.0;{Payment=0.012658227848101266, Add penalty=0.029535864978902954, DUMMY=0.9578059071729957};NONALIGNING_KNOWN;{}
0.01;0.95;0.01;0.1;78;382;23;5;0;-1.0;{Add penalty=0.031746031746031744, DUMMY=0.9682539682539683};NONALIGNING_KNOWN;{}
0.01;0.95;0.01;0.1;66;360;23;4;0;-1.0;{Add penalty=0.018433179723502304, DUMMY=0.9815668202764977};NONALIGNING_KNOWN;{}
0.01;0.95;0.01;0.1;114;380;23;4;0;-1.0;{Add penalty=0.04938271604938271, DUMMY=0.9506172839506173};NONALIGNING_KNOWN;{}
0.01;0.95;0.01;0.1;74;381;22;5;2;-1.0;{Receive Result Appeal from Prefecture=0.004273504273504274, Send Appeal to Prefecture=0.008547008547008548, Add penalty=0.04700854700854701, DUMMY=0.9401709401709402};NONALIGNING_KNOWN;{}
0.01;0.95;0.01;0.1;65;370;23;3;1;-1.0;{Payment=0.00390625, Receive Result Appeal from Prefecture=0.0078125, Add penalty=0.046875, DUMMY=0.94140625};NONALIGNING_KNOWN;{}
0.01;0.95;0.01;0.1;66;370;25;4;0;-1.0;{Send Appeal to Prefecture=0.008368200836820083, Add penalty=0.03765690376569038, DUMMY=0.9539748953974896};NONALIGNING_KNOWN;{}
0.01;0.95;0.01;0.1;67;382;25;6;0;-1.0;{Send Appeal to Prefecture=0.004, Add penalty=0.04, DUMMY=0.956};NONALIGNING_KNOWN;{}
0.01;0.95;0.01;0.1;70;380;25;5;0;-1.0;{Insert Date Appeal to Prefecture=0.00398406374501992, Receive Result Appeal from Prefecture=0.00398406374501992, Send Appeal to Prefecture=0.00398406374501992, Add penalty=0.03187250996015936, DUMMY=0.9561752988047809};NONALIGNING_KNOWN;{}
0.01;0.9;0.01;0.1;49;257;18;3;0;-1.0;{Add penalty=0.023391812865497075, DUMMY=0.9766081871345029};NONALIGNING_KNOWN;{}
0.01;0.9;0.01;0.1;114;266;23;4;0;-1.0;{Payment=0.006097560975609756, Add penalty=0.042682926829268296, DUMMY=0.9512195121951219};NONALIGNING_KNOWN;{}
0.01;0.9;0.01;0.1;47;268;21;4;0;-1.0;{Add penalty=0.017142857142857144, DUMMY=0.9828571428571429};NONALIGNING_KNOWN;{}
