delta;alpha;epsilon;k;time;logSize;variants;approximated;fitness;deviations;approximationMode;resources
0.01;0.95;0.1;0.1;4069;382;202;0;0.9484774681121917;{};NONALIGNING_KNOWN;{}
0.01;0.9;0.1;0.1;2342;269;146;0;0.9488282207556407;{};NONALIGNING_KNOWN;{}
0.01;0.9;0.1;0.1;3083;269;156;0;0.9513515675542178;{};NONALIGNING_KNOWN;{}
0.01;0.9;0.1;0.1;2847;270;156;0;0.9498515843423833;{};NONALIGNING_KNOWN;{}
0.01;0.9;0.1;0.1;2558;269;144;0;0.9503411529786431;{};NONALIGNING_KNOWN;{}
0.01;0.9;0.1;0.1;2789;269;145;0;0.9522953085228455;{};NONALIGNING_KNOWN;{}
0.01;0.9;0.1;0.1;2492;269;148;0;0.9477032649741853;{};NONALIGNING_KNOWN;{}
0.01;0.9;0.1;0.1;2533;269;143;0;0.9546354389244976;{};NONALIGNING_KNOWN;{}
0.01;0.9;0.1;0.1;3256;269;148;0;0.9500360429620631;{};NONALIGNING_KNOWN;{}
0.01;0.9;0.1;0.1;2306;269;144;0;0.9423631658112891;{};NONALIGNING_KNOWN;{}
0.01;0.9;0.1;0.1;2263;269;149;0;0.9495727012257034;{};NONALIGNING_KNOWN;{}
